FIPS,State,County,# deaths due to COVID-19 during 2020,COVID-19 death rate,Life Expectancy,95% CI - Low,95% CI - High,Life Expectancy (AIAN),Life Expectancy (AIAN) 95% CI - Low,Life Expectancy (AIAN) 95% CI - High,Life Expectancy (Asian),Life Expectancy (Asian) 95% CI - Low,Life Expectancy (Asian) 95% CI - High,Life Expectancy (Black),Life Expectancy (Black) 95% CI - Low,Life Expectancy (Black) 95% CI - High,Life Expectancy (Hispanic),Life Expectancy (Hispanic) 95% CI - Low,Life Expectancy (Hispanic) 95% CI - High,Life Expectancy (white),Life Expectancy (white) 95% CI - Low,Life Expectancy (white) 95% CI - High,# Deaths,Age-adjusted Death Rate,95% CI - Low,95% CI - High,Age-Adjusted Mortality (AIAN),Age-Adjusted Mortality (AIAN) 95% CI - Low,Age-Adjusted Mortality (AIAN) 95% CI - High,Age-Adjusted Mortality (Asian),Age-Adjusted Mortality (Asian) 95% CI - Low,Age-Adjusted Mortality (Asian) 95% CI - High,Age-Adjusted Mortality (Black),Age-Adjusted Mortality (Black) 95% CI - Low,Age-Adjusted Mortality (Black) 95% CI - High,Age-Adjusted Mortality (Hispanic),Age-Adjusted Mortality (Hispanic) 95% CI - Low,Age-Adjusted Mortality (Hispanic) 95% CI - High,Age-Adjusted Mortality (white),Age-Adjusted Mortality (white) 95% CI - Low,Age-Adjusted Mortality (white) 95% CI - High,# Deaths,Child Mortality Rate,95% CI - Low,95% CI - High,Child Mortality Rate (AIAN),Child Mortality Rate (AIAN) 95% CI - Low,Child Mortality Rate (AIAN) 95% CI - High,Child Mortality Rate (Asian),Child Mortality Rate (Asian) 95% CI - Low,Child Mortality Rate (Asian) 95% CI - High,Child Mortality Rate (Black),Child Mortality Rate (Black) 95% CI - Low,Child Mortality Rate (Black) 95% CI - High,Child Mortality Rate (Hispanic),Child Mortality Rate (Hispanic) 95% CI - Low,Child Mortality Rate (Hispanic) 95% CI - High,Child Mortality Rate (white),Child Mortality Rate (white) 95% CI - Low,Child Mortality Rate (white) 95% CI - High,# Deaths,Infant Mortality Rate,95% CI - Low,95% CI - High,Infant Mortality Rate (AIAN),Infant Mortality Rate (AIAN) 95% CI - Low,Infant Mortality Rate (AIAN) 95% CI - High,Infant Mortality Rate (Asian),Infant Mortality Rate (Asian) 95% CI - Low,Infant Mortality Rate (Asian) 95% CI - High,Infant Mortality Rate (Black),Infant Mortality Rate (Black) 95% CI - Low,Infant Mortality Rate (Black) 95% CI - High,Infant Mortality Rate (Hispanic),Infant Mortality Rate (Hispanic) 95% CI - Low,Infant Mortality Rate (Hispanic) 95% CI - High,Infant Mortality Rate (white),Infant Mortality Rate (white) 95% CI - Low,Infant Mortality Rate (white) 95% CI - High,% Frequent Physical Distress,95% CI - Low,95% CI - High,% Frequent Mental Distress,95% CI - Low,95% CI - High,% Adults with Diabetes,95% CI - Low,95% CI - High,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access to Healthy Foods,# Drug Overdose Deaths,Drug Overdose Mortality Rate,95% CI - Low,95% CI - High,Drug Overdose Mortality Rate (AIAN),Drug Overdose Mortality Rate (AIAN) 95% CI - Low,Drug Overdose Mortality Rate (AIAN) 95% CI - High,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Asian) 95% CI - Low,Drug Overdose Mortality Rate (Asian) 95% CI - High,Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Black) 95% CI - Low,Drug Overdose Mortality Rate (Black) 95% CI - High,Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (Hispanic) 95% CI - Low,Drug Overdose Mortality Rate (Hispanic) 95% CI - High,Drug Overdose Mortality Rate (white),Drug Overdose Mortality Rate (white) 95% CI - Low,Drug Overdose Mortality Rate (white) 95% CI - High,# Motor Vehicle Deaths,Motor Vehicle Mortality Rate,95% CI - Low,95% CI - High,MV Mortality Rate (AIAN),MV Mortality Rate (AIAN) 95% CI - Low,MV Mortality Rate (AIAN) 95% CI - High,MV Mortality Rate (Asian),MV Mortality Rate (Asian) 95% CI - Low,MV Mortality Rate (Asian) 95% CI - High,MV Mortality Rate (Black),MV Mortality Rate (Black) 95% CI - Low,MV Mortality Rate (Black) 95% CI - High,MV Mortality Rate (Hispanic),MV Mortality Rate (Hispanic) 95% CI - Low,MV Mortality Rate (Hispanic) 95% CI - High,MV Mortality Rate (white),MV Mortality Rate (white) 95% CI - Low,MV Mortality Rate (white) 95% CI - High,% Insufficient Sleep,95% CI - Low,95% CI - High,# Uninsured,% Uninsured,95% CI - Low,95% CI - High,# Uninsured,% Uninsured,95% CI - Low,95% CI - High,Other Primary Care Provider Rate,Other Primary Care Provider Ratio,Cohort Size,High School Graduation Rate,% Disconnected Youth,95% CI - Low,95% CI - High,Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (white),Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (white),Segregation index,Spending per-pupil,School funding,Women's Median Earnings,Men's Median Earnings,Gender Pay Gap %,Gender Pay Gap,Gender Pay Rank,95% CI - Low,95% CI - High,Median Household Income,95% CI - Low,95% CI - High,Household Income (AIAN),Household Income (AIAN) 95% CI - Low,Household Income (AIAN) 95% CI - High,Household Income (Asian),Household Income (Asian) 95% CI - Low,Household Income (Asian) 95% CI - High,Household Income (Black),Household Income (Black) 95% CI - Low,Household Income (Black) 95% CI - High,Household Income (Hispanic),Household Income (Hispanic) 95% CI - Low,Household Income (Hispanic) 95% CI - High,Household Income (white),Household Income (white) 95% CI - Low,Household Income (white) 95% CI - High,% Enrolled in Free or Reduced Lunch,Segregation index,Segregation Index,% household income required for childcare expenses,# childcare centers,County Value,Homicide Rate,95% CI - Low,95% CI - High,Homicide Rate (AIAN),Homicide Rate (AIAN) 95% CI - Low,Homicide Rate (AIAN) 95% CI - High,Homicide Rate (Asian),Homicide Rate (Asian) 95% CI - Low,Homicide Rate (Asian) 95% CI - High,Homicide Rate (Black),Homicide Rate (Black) 95% CI - Low,Homicide Rate (Black) 95% CI - High,Homicide Rate (Hispanic),Homicide Rate (Hispanic) 95% CI - Low,Homicide Rate (Hispanic) 95% CI - High,Homicide Rate (white),Homicide Rate (white) 95% CI - Low,Homicide Rate (white) 95% CI - High,# Deaths,Suicide Rate (Age-Adjusted),95% CI - Low,95% CI - High,Crude Rate,Suicide Rate (AIAN),Suicide Rate (AIAN) 95% CI - Low,Suicide Rate (AIAN) 95% CI - High,Suicide Rate (Asian),Suicide Rate (Asian) 95% CI - Low,Suicide Rate (Asian) 95% CI - High,Suicide Rate (Black),Suicide Rate (Black) 95% CI - Low,Suicide Rate (Black) 95% CI - High,Suicide Rate (Hispanic),Suicide Rate (Hispanic) 95% CI - Low,Suicide Rate (Hispanic) 95% CI - High,Suicide Rate (white),Suicide Rate (white) 95% CI - Low,Suicide Rate (white) 95% CI - High,# Firearm Fatalities,Firearm Fatalities Rate,95% CI - Low,95% CI - High,Firearm Fatalities Rate (AIAN),Firearm Fatalities Rate (AIAN) 95% CI - Low,Firearm Fatalities Rate (AIAN) 95% CI - High,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Asian) 95% CI - Low,Firearm Fatalities Rate (Asian) 95% CI - High,Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Black) 95% CI - Low,Firearm Fatalities Rate (Black) 95% CI - High,Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (Hispanic) 95% CI - Low,Firearm Fatalities Rate (Hispanic) 95% CI - High,Firearm Fatalities Rate (white),Firearm Fatalities Rate (white) 95% CI - Low,Firearm Fatalities Rate (white) 95% CI - High,Non-Petitioned Cases,Petitioned Cases,Denominator,Juvenile Arrest Rate,Traffic Volume,# Homeowners,% Homeowners,95% CI - Low,95% CI - High,# Households with Severe Cost Burden,% Severe Housing Cost Burden,95% CI - Low,95% CI - High,% Broadband Access,Numerator,95% CI - Low,95% CI - High,Population,% Less Than 18 Years of Age,% 65 and Over,# Black,% Black,# American Indian & Alaska Native,% American Indian & Alaska Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic white,% Non-Hispanic white,# Not Proficient in English,% Not Proficient in English,95% CI - Low,95% CI - High,% female,# rural residents,% rural
37085,North Carolina,Harnett,97,75,76.5,75.9,77,,,,102.2,66.8,137.7,73.3,72.2,74.5,91.3,77.2,105.3,76.7,76.1,77.3,1852,434,414,454,488,309,732,,,,533,486,581,244,187,312,427,403,452,84,60,48,74,,,,,,,103,71,145,35,17,65,50,35,68,94,7,6,9,,,,,,,12,8,16,,,,7,5,9,13,12,14,15,14,16,12,11,12,327,297,18540,14,7530,7,117,29,24,34,,,,,,,24,15,37,,,,35,28,43,191,21,18,24,,,,,,,24,17,31,13,7,21,22,18,26,37,36,38,15367,19,17,21,2113,6,4,7,98,1023:01:00,1657,87,9,6,11,3,2.9,2.7,2.8,3.3,2.9,3.1,2.6,2.8,3.2,0.04,8766,-2850,37542,48741,0.7702,0.23,83,0.72,0.82,55586,49203,61969,29904,3005,56803,83527,76577,90477,40813,37482,44144,50349,42925,57773,60905,58165,63645,58,25,19,32,48,5,7,5,9,,,,,,,20,15,27,,,,3,2,5,83,12,10,15,12,,,,,,,,,,,,,,,,97,14,12,18,,,,,,,22,15,31,,,,15,11,19,,,,,65,30780,66,64,68,5606,13,11,14,81,37681,79,83,137058,25.5,13.4,28766,21,2358,1.7,1819,1.3,303,0.2,18607,13.6,82573,60.2,2332,2,2,2,50.5,64129,55.9
37087,North Carolina,Haywood,72,61,76.5,75.7,77.2,,,,,,,,,,100.4,75.7,125.2,76.3,75.5,77.1,1104,427,399,455,,,,,,,619,361,991,,,,433,403,462,19,42,25,66,,,,,,,,,,,,,,,,29,7,5,10,,,,,,,,,,,,,,,,12,11,14,15,14,17,10,9,10,78,144,9100,15,1936,3,61,33,25,42,,,,,,,,,,,,,,,,68,16,12,20,,,,,,,,,,,,,,,,37,35,39,5178,15,13,17,660,6,4,7,70,1431:01:00,602,85,9,4,14,3.2,,,2.9,3.3,3.3,,,3.3,3.4,0.02,9860,-140,36893,48339,0.7632,0.24,85,0.67,0.86,50492,45992,54992,,,,,,,54245,9967,98523,,,,51859,49069,54649,57,58,39,27,32,11,4,2,6,,,,,,,,,,,,,,,,72,23,17,29,23,,,,,,,,,,,,,,,,54,17,13,23,,,,,,,,,,,,,,,,,,,,180,19547,73,71,74,3295,13,11,15,73,19717,70,76,62972,17.9,25.5,765,1.2,471,0.7,458,0.7,35,0.1,2806,4.5,57819,91.8,212,0,0,1,51.7,32730,55.4
37089,North Carolina,Henderson,98,44,79,78.5,79.6,,,,91.3,76.3,106.3,74.1,71.4,76.8,92,84.9,99.2,78.9,78.3,79.5,1602,330,312,348,,,,,,,493,380,630,169,123,226,337,317,357,41,46,33,63,,,,,,,,,,,,,,,,42,6,4,7,,,,,,,,,,,,,,,,11,10,13,14,13,15,9,8,10,156,153,14880,13,8665,8,75,21,17,27,,,,,,,,,,,,,,,,107,13,11,16,,,,,,,,,,13,7,24,13,11,16,34,32,36,11254,18,15,20,1470,6,5,8,158,633:01:00,1034,92,6,3,9,3.3,3.3,2.8,2.8,3.5,3.3,3.3,2.9,3,3.4,0.06,9425,-98,37661,44945,0.8379,0.16,41,0.77,0.9,60550,53561,67539,,,,68644,56082,81206,42045,31400,52690,38250,24195,52305,60705,58684,62726,49,41,28,31,52,9,2,1,4,,,,,,,,,,,,,,,,108,17,14,21,19,,,,,,,,,,,,,,,,80,14,11,17,,,,,,,,,,,,,,,,,,,,165,36894,74,72,76,4892,10,9,11,85,42180,84,86,118445,18.6,26.7,3679,3.1,840,0.7,1613,1.4,272,0.2,12374,10.4,98233,82.9,1862,2,1,2,52.1,35513,33.3
37091,North Carolina,Hertford,47,131,74.7,73.4,76,,,,,,,74.6,72.9,76.4,,,,73.8,71.7,76,459,501,451,550,,,,,,,483,420,546,,,,566,476,656,15,85,48,140,,,,,,,,,,,,,,,,23,15,9,22,,,,,,,,,,,,,,,,15,14,16,17,15,18,15,14,16,103,499,3760,16,2812,11,17,24,14,39,,,,,,,,,,,,,,,,41,25,18,33,,,,,,,27,18,39,,,,23,12,39,42,41,43,1998,17,14,19,220,5,4,6,125,797:01:00,219,79,,,,3,,2.9,,3.3,3,,3,,3.3,0.06,11467,-10612,33843,41298,0.8195,0.18,57,0.75,0.89,46632,42100,51164,32917,13784,52050,,,,40073,34242,45904,47955,44429,51481,46835,43104,50566,99,13,13,28,14,13,14,9,21,,,,,,,,,,,,,,,,15,12,7,20,13,,,,,,,,,,,,,,,,30,25,17,36,,,,,,,,,,,,,,,,,,,,3,5933,67,63,70,1241,15,12,17,71,6288,67,74,23108,18.3,21.7,13885,60.1,314,1.4,215,0.9,14,0.1,885,3.8,7612,32.9,180,1,0,1,50.6,16932,68.6
37093,North Carolina,Hoke,40,88,75.4,74.6,76.2,72.8,69.7,76,,,,73.8,72.4,75.3,81.9,76.5,87.2,76.1,74.9,77.3,740,447,415,480,548,435,683,,,,522,465,579,237,161,337,412,363,461,50,84,62,110,,,,,,,119,76,179,,,,59,31,100,52,8,6,11,,,,,,,,,,,,,,,,14,14,15,16,15,17,14,13,14,169,385,8420,16,3690,8,37,22,16,31,,,,,,,,,,,,,,,,91,24,19,30,39,21,66,,,,36,26,48,,,,17,11,25,39,37,40,7015,21,18,24,991,7,5,9,77,1298:01:00,634,80,7,3,11,3,,2.8,2.8,3.5,3.1,,2.9,3.1,3.5,0.04,9503,-5197,38045,45872,0.8294,0.17,47,0.74,0.92,53728,45533,61923,41410,31483,51337,85179,43478,126880,43271,37465,49077,50237,35365,65109,61672,57994,65350,99,25,25,31,32,7,11,8,15,,,,,,,,,,,,,,,,38,15,10,20,14,,,,,,,,,,,,,,,,53,19,15,25,,,,,,,20,12,31,,,,16,10,26,,,,,41,12542,68,65,71,2804,16,13,19,83,15343,81,85,55830,26.7,10.9,18988,34,4968,8.9,816,1.5,218,0.4,8127,14.6,21358,38.3,1347,3,2,3,50.9,20260,43.2
37095,North Carolina,Hyde,,,75.6,72.5,78.7,,,,,,,,,,,,,,,,100,473,371,575,,,,,,,610,412,871,,,,412,303,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,17,17,16,18,13,13,14,12,276,1000,19,1748,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,40,498,20,17,23,71,8,6,11,124,807:01:00,,,,,,2.9,,,,,2.7,,,,,0.1,18114,1358,21933,47924,0.4577,0.54,100,0.3,0.61,45548,38896,52200,,,,,,,28016,15993,40039,64107,18805,109409,53231,41694,64768,81,9,9,61,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1307,64,53,74,322,17,9,26,66,1347,54,77,4843,16.1,23.4,1284,26.5,48,1,41,0.8,1,0,487,10.1,2956,61,127,3,0,6,46.3,5810,100
37097,North Carolina,Iredell,134,62,77.9,77.5,78.3,,,,89.8,79.8,99.7,73.7,72.4,75,88.3,84.6,91.9,78,77.5,78.5,2308,346,331,361,,,,167,102,258,555,500,610,120,82,169,338,321,354,92,56,45,68,,,,,,,99,63,147,,,,51,38,65,105,8,7,10,,,,,,,16,11,23,,,,7,6,9,12,11,13,14,13,15,10,9,10,192,125,21190,12,9176,6,87,16,13,20,,,,,,,,,,,,,,,,185,15,13,17,,,,,,,17,11,25,,,,16,13,18,34,33,36,17058,15,14,17,2713,6,5,8,143,701:01:00,2515,90,8,6,11,3.3,3.6,2.6,2.8,3.5,3.2,3.9,2.6,2.9,3.4,0.09,9067,-905,39067,53655,0.7281,0.27,95,0.69,0.77,61892,56182,67602,,,,80777,68810,92744,37206,31792,42620,47055,36328,57782,67133,64460,69806,37,47,36,29,73,7,3,2,5,,,,,,,14,9,22,,,,2,1,3,144,16,13,19,16,,,,,,,,,,,,,,,,116,13,11,15,,,,,,,16,10,26,,,,13,11,16,,,,,117,49129,72,71,73,6218,9,8,11,87,59585,86,88,185770,22.5,16.4,21879,11.8,1044,0.6,5241,2.8,148,0.1,15147,8.2,139538,75.1,2949,2,1,2,50.7,60446,37.9
37099,North Carolina,Jackson,31,53,78,77,79,64,59.8,68.1,,,,,,,88.5,65,111.9,79.8,78.8,80.8,640,418,382,453,1116,906,1326,,,,,,,,,,343,310,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,16,14,17,10,10,11,36,93,6800,16,749,2,47,36,26,48,218,140,324,,,,,,,,,,20,13,31,35,12,8,16,,,,,,,,,,,,,,,,36,35,38,5341,22,19,25,635,9,6,11,141,710:01:00,341,89,,,,3,,,2.4,3.2,2.8,,,2.5,3,0.07,10805,1353,35871,38850,0.9233,0.08,11,0.81,1.04,49488,40884,58092,43833,36804,50862,,,,35500,14347,56653,33681,15164,52198,48795,45056,52534,56,52,46,29,21,11,4,2,7,,,,,,,,,,,,,,,,36,17,12,25,17,,,,,,,,,,,,,,,,30,14,9,20,,,,,,,,,,,,,,,,,,,,113,10827,64,59,68,2201,14,11,17,73,12364,70,75,44033,16.3,20.6,934,2.1,3958,9,515,1.2,21,0,2783,6.3,35531,80.7,708,2,1,2,51,29434,73.1
37101,North Carolina,Johnston,121,57,77.7,77.3,78.1,,,,85,77.7,92.3,75.6,74.5,76.7,86.5,81.4,91.6,77.8,77.3,78.3,2601,364,349,378,,,,,,,431,393,470,242,196,287,362,346,379,90,43,35,53,,,,,,,83,55,119,48,30,72,30,21,41,100,6,5,7,,,,,,,11,7,15,5,3,8,5,4,7,13,12,14,15,14,16,11,10,12,423,246,23890,12,4861,3,114,18,15,21,,,,,,,14,8,24,,,,23,19,28,230,17,14,19,,,,,,,19,14,26,13,8,19,17,15,20,36,34,37,23040,18,16,20,3301,6,5,8,76,1311:01:00,2963,93,7,5,9,3,3.4,2.6,2.7,3.3,2.9,3.4,2.3,2.7,3.1,0.06,9105,-2997,41881,50616,0.8274,0.17,50,0.79,0.87,63882,55632,72132,101310,56077,146543,69145,24624,113666,46550,41521,51579,40800,32367,49233,68694,65620,71768,41,36,29,26,94,7,4,3,5,,,,,,,11,7,16,,,,3,2,4,127,12,10,14,12,,,,,,,,,,,,,,,,119,12,10,14,,,,,,,11,7,18,,,,14,11,17,,,,,91,52812,74,72,76,7357,11,9,12,81,57434,79,82,216246,25,14,35384,16.4,2056,1,2158,1,288,0.1,31057,14.4,142931,66.1,4404,2,2,3,51.1,87879,52
37103,North Carolina,Jones,17,102,75.6,73.6,77.6,,,,,,,75.1,70.9,79.3,,,,75.3,73.1,77.6,190,467,392,542,,,,,,,506,365,684,,,,467,374,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,17,18,17,19,14,13,14,15,183,1740,18,9,0,,,,,,,,,,,,,,,,,,,,14,21,11,35,,,,,,,,,,,,,,,,39,37,40,1108,21,18,23,130,7,5,10,97,1028:01:00,68,93,,,,3.2,,3,,3.3,3,,2.6,,3.2,0.04,13665,-5308,33729,45398,0.743,0.26,90,0.6,0.89,44972,36659,53285,13125,2674,23576,,,,30694,13234,48154,30227,25653,34801,45370,32871,57869,99,22,20,29,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,3021,74,71,78,430,11,7,16,65,2629,59,70,9250,18.1,24.3,2639,28.5,102,1.1,59,0.6,4,0,524,5.7,5790,62.6,54,1,0,2,51.3,10153,100
37105,North Carolina,Lee,46,58,76.3,75.5,77,,,,,,,70.6,68.7,72.5,82.3,78.2,86.5,76.9,75.9,77.9,1013,463,433,492,,,,,,,721,635,807,312,237,404,433,396,469,43,73,53,98,,,,,,,152,91,237,54,26,99,52,29,88,42,8,6,11,,,,,,,,,,,,,,,,14,13,15,15,14,16,12,11,13,184,359,8670,14,4713,8,62,33,26,43,,,,,,,44,25,71,,,,38,27,51,102,24,19,29,,,,,,,29,18,42,17,9,28,26,20,33,38,36,39,7158,20,17,22,969,6,5,8,120,831:01:00,772,88,,,,3,,2.7,2.7,3.4,3,,2.7,2.8,3.2,0.03,9419,-3836,33174,41038,0.8084,0.19,66,0.74,0.88,57025,49658,64392,,,,66388,62227,70549,34091,26852,41330,41967,38256,45678,59865,56095,63635,62,34,32,26,32,8,9,6,12,,,,,,,31,20,45,,,,4,2,7,39,13,9,18,13,,,,,,,,,,,,,,,,51,17,12,22,,,,,,,43,28,63,,,,14,9,20,,,,,127,14435,65,62,68,2864,13,11,16,75,16698,72,78,62353,23.9,17.3,11593,18.6,831,1.3,958,1.5,121,0.2,12465,20,35881,57.5,2709,5,4,6,51.1,24746,42.8
37107,North Carolina,Lenoir,78,96,73.6,72.8,74.4,,,,,,,71.9,70.6,73.3,93.7,71.3,116,74.2,73,75.4,1214,566,532,601,,,,,,,672,613,731,228,135,361,519,473,566,37,74,52,101,,,,,,,84,51,132,,,,79,45,129,44,10,7,13,,,,,,,,,,,,,,,,16,15,17,17,16,18,14,13,15,226,480,10070,18,7920,13,38,23,16,31,,,,,,,,,,,,,,,,68,17,13,22,,,,,,,13,8,20,,,,21,15,29,41,39,42,5929,19,16,21,659,5,4,7,86,1161:01:00,708,85,8,3,13,3,,2.7,2.9,3.4,2.8,,2.6,2.8,3.3,0.19,9655,-9661,32370,38876,0.8326,0.17,44,0.73,0.93,40586,35473,45699,,,,,,,31771,27454,36088,39841,35061,44621,51558,46868,56248,99,48,44,35,28,9,13,10,17,,,,,,,26,19,35,,,,5,2,9,35,13,9,18,12,,,,,,,,,,,,,,,,58,21,16,27,,,,,,,26,17,37,,,,19,13,28,,,,,80,13359,57,54,59,3167,14,11,17,77,18003,74,79,55720,22.3,20.9,22787,40.9,363,0.7,405,0.7,116,0.2,4504,8.1,27093,48.6,626,1,1,2,52.5,26776,45
37109,North Carolina,Lincoln,74,64,77,76.4,77.6,,,,,,,75,72,78,94.8,84.1,105.6,76.6,75.9,77.3,1320,391,369,414,,,,,,,474,372,595,,,,406,382,431,37,52,36,71,,,,,,,,,,,,,,,,35,6,4,9,,,,,,,,,,,,,,,,12,11,13,15,13,16,10,9,10,89,121,10740,13,5385,7,53,21,15,27,,,,,,,,,,,,,,,,101,17,14,21,,,,,,,39,21,66,,,,16,13,20,36,34,38,8025,15,13,17,1199,6,5,8,84,1191:01:00,1089,92,6,2,10,3.3,,2.5,3,3.4,3.2,,2.4,2.9,3.4,0.08,8536,96,41848,53956,0.7756,0.22,79,0.73,0.82,56183,50419,61947,,,,,,,32429,25017,39841,51995,41735,62255,61629,58411,64847,43,42,35,34,27,6,3,2,5,,,,,,,,,,,,,,,,70,15,12,20,17,,,,,,,,,,,,,,,,55,13,10,17,,,,,,,,,,,,,,,,,,,,61,25486,76,74,78,3212,10,8,12,85,28486,83,86,88097,20.6,18.9,4731,5.4,431,0.5,762,0.9,50,0.1,6451,7.3,74679,84.8,911,1,1,2,50.5,42696,54.6
37111,North Carolina,McDowell,64,89,76.7,75.9,77.5,,,,,,,77,73.2,80.9,,,,76.3,75.4,77.2,858,455,422,487,,,,,,,403,261,595,,,,471,436,506,15,41,23,68,,,,,,,,,,,,,,,,22,7,4,11,,,,,,,,,,,,,,,,14,13,15,16,15,18,11,10,11,29,74,7480,17,576,1,32,23,16,33,,,,,,,,,,,,,,,,36,11,8,16,,,,,,,,,,,,,,,,36,35,38,4679,18,15,20,567,6,4,8,111,898:01:00,470,83,,,,3.1,,2.7,2.9,3.2,3,,2.7,2.9,3,0.04,10706,-877,38310,40351,0.9494,0.05,9,0.86,1.04,47579,42956,52202,,,,78853,51929,105777,33938,17461,50415,41229,36905,45553,48356,45102,51610,57,61,38,28,29,14,7,5,11,,,,,,,,,,,,,,,,38,16,11,23,17,,,,,,,,,,,,,,,,39,17,12,23,,,,,,,,,,,,,,,,,,,,69,13474,74,71,77,1140,6,5,8,77,14025,73,80,45782,19.5,21.5,1761,3.8,375,0.8,521,1.1,24,0.1,2883,6.3,39917,87.2,357,1,0,1,49.9,31633,70.3
37113,North Carolina,Macon,16,21,78.4,77.5,79.4,,,,,,,,,,84.8,75.5,94.2,78,77,79.1,568,364,330,399,,,,,,,,,,,,,,,,11,42,21,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,15,14,17,10,9,11,56,180,5450,16,1159,3,23,21,14,32,,,,,,,,,,,,,,,,54,22,17,29,,,,,,,,,,,,,,,,34,32,35,4030,21,19,24,605,9,6,12,75,1333:01:00,370,94,,,,3.2,,,2.8,3.3,3,,,2.8,3,0.02,10096,-2261,35282,41059,0.8593,0.14,31,0.74,0.98,51973,45360,58586,60500,20031,100969,,,,24250,20044,28456,33500,27824,39176,46986,41329,52643,58,55,21,31,18,11,5,3,9,,,,,,,,,,,,,,,,33,16,10,23,19,,,,,,,,,,,,,,,,33,19,13,26,,,,,,,,,,,,,,,,,,,,46,11708,73,70,76,1955,13,10,16,75,12095,72,79,35994,18.2,29.4,508,1.4,291,0.8,400,1.1,21,0.1,2742,7.6,31791,88.3,633,2,1,3,51.8,27141,80
37115,North Carolina,Madison,14,40,76.7,75.4,77.9,,,,,,,,,,,,,,,,391,438,391,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,14,16,14,17,9,9,10,21,110,3340,16,1300,6,17,26,15,42,,,,,,,,,,,,,,,,31,21,14,29,,,,,,,,,,,,,,,,35,33,37,1920,16,14,18,219,6,4,7,51,1976:01:00,178,88,,,,3.4,,,,,3.3,,,,,0.03,10913,1299,40577,46131,0.8796,0.12,24,0.78,0.98,49373,40181,58565,,,,,,,,,,66071,45188,86954,45824,40273,51375,50,,43,29,11,11,,,,,,,,,,,,,,,,,,,15,14,8,24,14,,,,,,,,,,,,,,,,12,11,6,19,,,,,,,,,,,,,,,,,,,,25,6271,75,71,78,889,11,8,15,72,6060,68,76,21740,17.2,23.4,285,1.3,113,0.5,117,0.5,10,0,558,2.6,20391,93.8,60,0,0,1,50.8,18816,90.6
37117,North Carolina,Martin,30,73,74,72.6,75.3,,,,,,,72.6,70.5,74.8,,,,75.1,73.4,76.9,496,528,476,581,,,,,,,608,523,692,,,,471,402,540,16,88,50,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,16,17,16,18,14,13,14,62,323,3570,16,976,4,20,30,18,46,,,,,,,,,,,,,,,,27,17,11,25,,,,,,,19,10,33,,,,17,9,28,40,38,41,1962,16,13,18,240,5,4,7,86,1167:01:00,350,80,,,,2.7,,2.4,2.8,3.2,2.8,,2.5,2.9,3.2,0.15,12054,-6995,32978,37426,0.8812,0.12,21,0.73,1.03,42264,35026,49502,,,,98167,49193,147141,33071,28077,38065,23608,22296,24920,51402,47283,55521,99,22,24,32,15,13,7,4,13,,,,,,,,,,,,,,,,12,10,5,18,11,,,,,,,,,,,,,,,,14,12,7,21,,,,,,,,,,,,,,,,,,,,42,6371,66,62,70,1242,14,10,17,72,6934,68,76,22178,20.1,24.9,9179,41.4,150,0.7,133,0.6,50,0.2,968,4.4,11555,52.1,311,1,1,2,53,19144,78.1
